Product,ProductID,Counts
"Kocaso M752 7"" Android 4.0 All Winner A13 Cortex A8 1.2GHz 4GB 512MB Dual Camera Capacitive Multi-Touch Tablet PC (Black)",B00A8D4FLE,22
Kocaso M760S 12GHz 4GB 7 Capacitive Touchscreen Tablet Android 40 Ice Cream Sandwich w HDMI Camera More! Silver,B008CG4N9I,1
Kocaso M9100 M9100PUR 9-Inch 8 GB Tablet (Purple),B00FFAD7K0,2
Kocaso MID M9300WH 9-Inch 64 GB Tablet,B00GIDOMMA,3
Kocaso MID-M760 7-Inch Tablet (Black),B008D99LBE,4
Kocaso MID-M9000 9-Inch Tablet (White),B0096YYEWQ,10
Kurio Kids Tablet with Android 4.0 - 7-Inch 4 GB,B00887IF0Y,215
LG G Pad 8.3 Tablet Quad-core 2gb RAM 16gb Flash 8.3 Full Hd Display White,B00HL3P9EG,23
Latte ICE Smart 8 GB Smart Media Tablet,B0056BRXWQ,30
Le Pan 8GB 8-Inch Quad Core Android 4.2 Tablet (Silver),B0067XX3AI,10
"Le Pan II 9.7"" 8 GB Tablet with Android 4.0.4 Ice Cream Sandwich",B0067XX3AI,490
Le Pan S-WH 9.7-Inch Tablet (2 Year),B009T0FIWW,30
LeapFrog LeapPad Ultra Kids' Learning Tablet,B00CS1WDBI,134
LeapFrog LeapPad2 Power Learning Tablet,B00CP4J7OY,262
Lenovo Idea S2110 Tablet 10.1-Inch 16 GB Tablet,B008B264UE,1
Lenovo Idea Tablet A1107 7-Inch 16 GB Tablet (Black),B008B2650S,3
Lenovo IdeaPad Miix 10.1-Inch 64GB Tablet (Silver),B00CRXZPAS,10
Lenovo IdeaTab A2109 9-Inch 16 GB Tablet,B0082PRPIA,71
Lenovo IdeaTab K3 Lynx 11.6-Inch 64 GB Tablet,B009AEPJ8U,120
Lenovo Ideatab A2107 3G 7-Inch 16 GB Tablet (Black),B00AWASBJA,8
"Lightinthebox Starlight Blue - Android 4.0 Tablet with 7 Inch Multi-Touch Capacitive Screen (4GB,WiFi, 1.5GHz, 3G, Camera)",B00E4M9H40,4
"MID_M729 7"" Android 4.0 4 GB Cortex A8 1.2Ghz 3G Wifi 1.3MP Front Camera HDMI 512MB RAM 16:9 Capacitive Multi-Touchscreen Internet Tablet (White)",B009PIQFHA,28
"MOTOROLA XOOM Android Tablet 10.1-Inch, 32GB, Wi-Fi - Factory Refurbished",B009GJOK16,10
MSI Computer Corp. WindPad 110W-224US 10.0-Inch 64 GB Tablet,B00FZ3FSOA,2
"Matricom® G-Tab Quantum 10 Android 4.2 HD+ IPS Quad Core Tablet PC (10.1-Inch IPS, WiFi, Bluetooth)",B00ET9L9U8,195
"Megafeis® 7"" Dual Core M700plus Google Android 4.1 Tablet Pc, Hd 1024x600, Google Play Pre-load, Hdmi, 3d Game Supported",B00G24QB6U,1
Microsoft - Surface Pro 2 with 128GB - Dark Titanium,B00FG7MVJU,109
Microsoft 64GB Surface RT Tablet,B00ET0H9R4,6
Microsoft Surface RT 64GB,B00DP3KOOG,70
"Motorola Droid XYBoard 10.1"" 16 GB Tablet MZ617-16 / Black - Non-Retail Packaging",B00AC788TG,11
"Motorola Droid XYBoard 8.2"" 32 GB Tablet MZ609-32 / Black - Non-Retail Packaging",B00AC7BPFK,2
Motorola Xoom 32GB MZ600 Android - Verizon,B006ZU59SM,10
Motorola Xoom MZ601 32GB Silver/Black Android Tablet / GSM Phone WiFi+3G International Version,B006UODCIW,3
"NOOK HD 7"" 16GB Tablet",1400501520,50
"NORIA T2 7"" Android JellyBean Tablet PC - Multi Touch. 8GB Flash Local Memory. HDMI Port (Bonus HDMI Cable Included). Dual Core CPU. Integrated Dual Camera 2MP - Black - September 2013.",B00F2PFDLO,246
"Nabi JR 5"" Children's 16GB Tablet - Nickelodeon Edition",B00CUM9CNW,35
"NeuTab N7 7'' Dual Core Google Android 4.1 Jelly Bean Tablet PC, 1024X600 HD, Dual Camera, Google Play Pre-loaded, 3D-Game Supported",B00GX05NDU,91
"New Original Microsoft Surface 32GB Tablet - Windows RT 8, 10.6"" HD LCD Touchscreen, Front and Rear Camera Office 2013 RT Included",B00IGLBER8,10
"New TravelTek 7"" Inch Tablet Android Google 4.2.2 Jelly Bean 4GB DDRIII External 3G Port MicroSD Flash USB Port 1GHz",B00GOKTKVA,9
"Nexus 7 from Google LTE Version (7-Inch, 32 GB, Black, LTE) by ASUS (2013) Tablet",B00FJDVSTA,10
"Nokia Lumia 2520 4G LTE Tablet, Black 10.1-Inch 32GB (AT&T;)",B00GMUTQWK,30
Orbo Jr. 4GB Android 4.1 Five Point Multi Touch Tablet PC - Kids Edition [March 2014] - Blue,B00K0S2J1A,18
Orbo Jr. 4GB Android 4.1 Five Point Multi Touch Tablet PC - Kids Edition [March 2014] - Pink,B00K0S2J1A,18
PPTab® 7 Inch Android 4.2 PC Tablet - 512MB DDR RAM A20 - Best Touch Screen - HDMI Output 1080P - Micro USB Port - Great for Kids & Cheap - Front & Back Camera - Wifi for Internet - DualCore A7 1GHZ - Google Play Installed,B00KAJ9444,10
Panda Pad Novo9 Spark Quad Core A31 Tablet PC 9.7 Inch Android 4.1 (Jelly Bean) Retina IPS Screen 2G RAM 16G ROM 4K Video HDMI White Dual Camera 2048 x 1536px Super Slim Altra Thin Debut,B00AWK2S1M,1
Panimage Media Tablet Powered By Android,B006K3POUW,13
"Pink 7 Inch Phone Tablet Unlocked Gsm Sim Card with Blue Tooth Android 4.0 ICS ,Dual Camera,at&t,t-mobil",B00DGLY3V2,5
Polaroid 4.3-inch Android 4.0 4gb Internet Tablet with Camera,B00AR4HJBM,10
"Polaroid 7"" 4GB Internet Tablet with Android 4.0 Ice Cream Sandwich OS, Cortex A8 1GHz Processor, 512MB RAM, 4GB Internal Storage",B007OXJG7O,39
Polaroid Google-Certified S10 10-in. Android Tablet,B00GPG6YBW,3
Polaroid PMID1000 Android 10.1-inch Capacitive Multi-Touch Color Display Tablet w/ Dual Cameras 8GB Internal Memory WiFi Built-In Stereo Speakers and Microphone (Black),B00EMJNIFO,6
"Polaroid V7 7"" Internet Tablet Front & Rear Camera Android 4.1 Jelly Bean Tablet",B00H03NZB6,6
"ProntoTec 7 Inch 3G Android Tablet PC, Dual Core 1.2 Ghz Processor, Android 4.0, 4GB, DDR3 512MB RAM, Dual Camera, Wi-Fi, 3G Enable (AT&T / T-Mobile / Verizon Wireless)",B00EYS9HLW,1
"ProntoTec 7"" Android 4.2 Tablet PC, Cortex A8 1.2 Ghz Dual Core Processor,512MB / 4GB,Dual Camera,HDMI,G-Sensor (Black)",B00GM7Z8F2,27
"ProntoTec 7"" Android 4.2 Tablet PC, Cortex A8 1.2 Ghz Dual Core Processor,512MB / 4GB,Dual Camera,HDMI,G-Sensor (Pink)",B00GM7Z8F2,18
"ProntoTec 7"" Android 4.2 Tablet PC, Cortex A8 1.2 Ghz Dual Core Processor,512MB / 4GB,Dual Camera,HDMI,G-Sensor (White)",B00GM7Z8F2,29
"ProntoTec 9 Inch HD Android Tablet PC, Cortex A9 Dual Core 1.2 Ghz, HD (1024 x 600 Pixel) Touch Screen, Android 4.2 OS, 8G Nand Flash, DDR3 1GB RAM, Dual Cameras, Wi-Fi, G-Sensor (White)",B00H79JANA,28
"ProntoTec Axius Series 7"" Android 4.2 Tablet PC,HD 1024 x 600 Pixels，Cortex A8 Dual Core Processor, 512MB/6GB, Dual Camera, HDMI, G-Sensor, Google Play Pre-load -pink",B00JEXBO6I,6
"Proscan 8"" 4GB Android 4.1 Jelly Bean Touchscreen Tablet",B00F689T26,5
Pyle Astro PTBL92BC Android 9-Inch Bluetooth Digital Touch-Screen 3D Graphics Wi-Fi Tablet,B00FZHWR68,40
RCA MobileTV DMT580DU 8-Inch 8GB Tablet,B00D6KFYTI,1
"RCA RCT6378W2 7-Inch Tablet (Dual core processor, 8GB in-built memory, Android 4.2 Jelly Bean)",B00GZFFZKY,10
"RED 7 Inch GOOGLE Android AllWinner Tablet PC, (4GB) Boxchip Cortex A8 1.2Ghz MID Capacitive Touch Screen G-Sensor WiFi, Camera, Skype Video Calling, NetFlix Movies, Flash Supported, By FastTouch(TM)",B00INJFSOI,3
Razer Edge Pro 256GB Tablet,B00BIFX5JE,53
Riin 10.1-inch 8gb Tablet Allwinner A20 Dual-core Android 4.2 1gb DDR with Dual Camera Hdmi Output(white),B00IWNTNAA,2
"Rugged Motorola ET1 Tablet, Android, WiFi, GPS, Camera, Gorilla Glass 7"" Display",8072112198,2
SILICON VALLEY PERIPHERALS TPC0915 TPC0915 9IN ANDROID 4.1,B00EOBJ7Q4,6
SVP 7in Android 4.0 4GB 512MB RAM Tablet PC,B007TCEQ6G,10
SVP® 10 inch Quad Core Dual Camera Android 4.2 HDMI Touch Screen Tablet 3G Wifi 3D E-book,B00FSL2TOG,1
"SVP® 10"" Android 4.1 Capacitive Touchscreen Tablet (Features Google Play Store, Skype, YouTube, Netflix, Camera, Wifi, and G-Sensor!",B00FSL2TOG,10
"SVP® 9 Inch Dual Core ANDROID 4.1 8GB Tablet WIFI 3G HDMI 3D E-book Google Play Store capacitive Touch Screen Tablet PC 9""",B00GP5ILZK,4
"SVP® 9 inch Tablet , Android 4.0, Dual Camera,8GB Internal Memory,Google Play Store, Capacitive Touchscreen",B00GP5ILZK,10
"Samsung 10.1"" 16GB Android 3.1 Tablet",B008GUGCQM,6
Samsung ATIV Smart 500T Tablet PC,B00BBG0S8G,2
"Samsung GALAXY Tab 2 8GB 7"" Touchscreen Android Tablet - Silver - REFURBISHED",B008VT4GOI,10
"Samsung Galaxy Note 10.1 (16GB, Deep Grey)",B008DWG5HE,720
"Samsung Galaxy Note 10.1 (32GB, Deep Grey)",B008DWG5HE,773
"Samsung Galaxy Note 10.1 2014 Edition (32GB, White)",B008DWG5HE,384
Samsung Galaxy Note 10.1 White 16gb Wifi (Pouch Included) Part# GT-N8013ZWSXAR/GT-N8013ZWYXAR,B008DWG5HE,7
"Samsung Galaxy Note 8.0 (16GB, White) 2013 Model",B00BQH8UEY,390
Samsung Galaxy Note 8.0 GT-N5100 16GB 3G + WIFI table/phone international version/warranty - White,B00BQH8UEY,60
"Samsung Galaxy Note Pro 12.2 (32GB, White)",B00HWMPTLE,50
"Samsung Galaxy Note Pro 12.2 Keyboard Bundle (32GB, Black)",B00HWMPTLE,130
"Samsung Galaxy Tab (7-inch, 16GB, Wi-Fi)",B004U9USEA,151
Samsung Galaxy Tab (T-Mobile),B004U9USEA,73
"Samsung Galaxy Tab 2 (10.1-Inch, Wi-Fi)",B007M50PTM,1281
Samsung Galaxy Tab 2 10.1 16GB Titanium Silver,B007M50PTM,20
"Samsung Galaxy Tab 3 (10.1-Inch, White) 2013 Model",B00D029NNA,600
"Samsung Galaxy Tab 3 (7-Inch, White) 2013 Model",B00D02AGU4,1180
"Samsung Galaxy Tab 3 (8-Inch, Gold-Brown)",B00DEZ5DRS,417
"Samsung Galaxy Tab 3 (8-Inch, White) 2013 Model",B00DEZ5DRS,477
"Samsung Galaxy Tab 3,8-inch, White 16GB Wi-fi (Pouch Included)",B00DEZ5DRS,1
"Samsung Galaxy Tab 4 (10.1-Inch, Black)",B00JKCH4X0,10
"Samsung Galaxy Tab 4 (10.1-Inch, White)",B00JKCH4X0,30
"Samsung Galaxy Tab 4 (8-Inch, White)",B00JKCH4V2,20
"Samsung Galaxy Tab 7.0 Plus 16GB (Dual Core, Universal Remote, WiFi)",B005N130Y4,160
Samsung Galaxy Tab Pro 10.1 Tablet (White),B00HWMPSF6,93
"Samsung Galaxy Tab Pro 12.2 (32GB, Black)",B00HWMPRKC,19
Samsung Galaxy Tab Pro 8.4-Inch Tablet (Black),B00HWMPRKM,110
"Samsung Galaxy Tab SCH-I905 32GB, Wi-Fi + 4G (Verizon), 10.1in - Metallic Gray w/chargers",B008GG4HSQ,10
Samsung Series 7 Slate PC - tablet - Windows 7,B007515W9G,3
"Samsung Series 7 XE700T1A-A03US 11.6-Inch Slate (128 GB, Win 7 HP) - Dock and Keyboard Included",B005OUQ9WO,53
Samsung Series 7 XE700T1A-A05US (11.6-Inch Screen) Laptop,B005OUQ9WO,17
Shamo's New 10.1 Inch Google Android 4.2 Jeally Bean Tablet Pc 8gb ROM Quad Core 10 Inch 1gb RAM Hdmi Two Cameras Quad Core Supports Micro Sd Memory Card,B00IXZVKWQ,15
"Simbans (TM) S71B 7 Inch Android Tablet PC - 4GB, A13 1.2Ghtz, Touch Screen, WiFi, Camera, YouTube, Skype, Games - BLACK",B00AOYX2DO,63
"Simbans (TM) S72B 7 Inch Android Tablet PC - NEW MODEL Dual Camera, Android 4.1 Jelly Bean A13 1.2Ghtz, Touch Screen, WiFi, YouTube, Skype, Games - BLACK",B00AOYX2DO,83
"Simbans (TM) S81G 8 Inch Quad Core Tablet PC - IPS Screen, 1 GB RAM, 8GB, Android 4.1, 1.2Ghtz , WiFi, Camera, G Sensor, YouTube, Skype - GREY",B00INVKDNM,1
"Simbans (TM) S81W 8 Inch Quad Core Tablet PC - IPS Screen, 1 GB RAM, 8GB, Android 4.1, 1.2Ghtz , WiFi, Camera, G Sensor - WHITE",B00INVKDNM,6
Sony P SGPT211US/S 5.5-Inch Tablet,B007SPUSIE,14
Sony Xperia Z SGP312U1/W 10.1-Inch 32GB Tablet White,B00GTCFFDA,139
Sophix TAB-740G - 7'' Dual Core Android Tablet,B00HSXYNV4,3
Sound Logic Android 2.3 7-Inch 2-in-1 Swivel Netbook and Tablet-in-one (72-5577),B007CVTQJG,19
Supersonic Android 4.1 SV-9 9-Inch Tablet,B00BB9P1KI,13
Supersonic SC97JB 9.7-Inch 8 GB Tablet,B00ANHHYC2,2
Sylvania SYTAB10ST 10-Inch Tablet (Black),B006CF8B4O,20
T-Mobile G-Slate 4G Android Tablet (T-Mobile),B004WF63BO,16
"TBS® 7"" inch Google Android 4.0.3 Touch Screen Tablet PC with 1.2GHz, 512MB DDR3, 8GB built-in Capacity and 32G Expandable Micro SD Card Compatible with Youtube /Facebook /SKYPE (White)",B00A66YHRK,10
"TBS®2700 Hamlet 7"" inch Google Android Tablet PC, Quad Core Cortex A9 Processor, Quad Core GPU,1GB RAM, 16GB Internal Storage, 1280x800 HD Display IPS screen, Wifi, Dual Camera, for Netflix and Games, HDMI Output to TV(Black)",B00D86LVGK,8
"TURCOM 7"" Capacitive A10 Tablet PC 4.0 Android WiFi 3G MID Allwinner (4GB Black)",B0093NZNAM,188
"TURCOM NEW ""1GB DDR3 RAM"" 8-inch 8GB UPGRADED Android 4.1 Capacitive Tablet_w/ Dual Camera and QUAD Core Cortex A9 Processor",B009AIBW1E,10
"TURCOM NEW ""1GB DDR3 RAM"" 8-inch 8GB UPGRADED Android 4.1 Capacitive Tablet_w/ Dual Camera and QUAD Core Cortex A9 Processor (Pink)",B009AIBW1E,11
"TURCOM NEW ""1GB DDR3 RAM"" ZENITHINK 10-inch_8GB_C93 UPGRADED_Android 4.0.3_Capacitive Tablet_w/ WebCam and Dual Core Cortex A9 Processor",B009AIBW1E,50
Tabeo E2 8 Inch Kids Tablet - Blue,B00FAZ1Z4U,14
Tabeo E2 8 Inch Kids Tablet - Pink,B00FAZ1Z4U,21
Tagital® 7 Inch Dual Core Tablet PC Android 4.2 Allwinner A20 1.2Ghz Dual Camera Bundle Keyboard,B00EXTXNZI,21
"Tagital® 9"" Android 4.2 A23 Dual Core Tablet PC Dual Camera Bundled with Keyboard",B00F4PRKDG,62
"TeSoar® 7"" 8GB Black Tablet PC Allwinner A13 Processor Google Android 4.0 Multi-touch Capacitive Screen TF/MiniSD Card Supported 1.3M Front Camera MID Wifi",B00FYF0I5I,4
Thought Out Stabile 2.0 iPad Stand - Silver,B003NG0BKM,70
Tivax MiTraveler 7D8C 7-Inch 8 GB Tablet (Black),B00DQ623TQ,10
"Toshiba Encore Tablet 64 GB 8"" - WT8-A64",B00G2IBJN6,4
Toshiba Encore WT8-A32 8-Inch 32 GB Tablet,B00G1YKHHA,10
Toshiba Excite 7c AT7-B8 7-Inch 8 GB Tablet,B00HWI3T1U,10
Toshiba Thrive 10.1-Inch 16 GB Android Tablet AT105-T1016,B0052P6DQI,750
"Toshiba Thrive At100-002 10.1"" Tablet Pc 16 gb Wifi",B005KSJQ0M,1
"Turcom 10.2"" Google Android 2.3 Tablet PC 8GB 512 MB RAM",B006ZE7APS,10
"Turcom 9"" 8GB ANDROID 4.0 RK 2906 1.2GHZ /GPU MALI-400 CPU WITH 3D ACCELERATOR, DUAL CAMERA AND HDMI PORT",B009GJYLYC,148
Tursion 10 Inch Android 2.3 Tablet PC WIFI & 3G 8 GB STORAGE Cortex A9 Processor,B005V5TPXC,12
"Tursion 10.2"" Google Android 2.3 Tablet PC 16GB 512 MB RAM",B0070E21PG,7
VTech InnoTab 2 Learning App Tablet - Pink,B007XVYOM4,62
VTech InnoTab 2S Wi-Fi Learning App Tablet,B008DS1M58,23
VTech InnoTab 2S Wi-Fi Learning App Tablet,B008DS1M58,34
"ValuePad VP111 7"" Tablet 8GB Bluetooth HDMI Scr Prot Android 4.2.2 1.3GHz 1080P Google Play 3D Game MicroSD Dual Core Dual Camera (Black)",B00I09YPYU,4
"Velocity Micro Cruz 7"" 2GB Tablet / T301",B004CFF6ZI,6
"Velocity Micro Cruz T301 7"" Android 2.2 Tablet",B004CFF6ZI,11
Velocity Micro T103 Cruz 7-Inch Android 2.0 Tablet (Black),B004CFF6ZI,85
Velocity Micro T301 Cruz 7-Inch Android 2.0 Tablet (Black),B004CFF6ZI,231
"Verizon Ellipsis 7 4G LTE Tablet, Black 7-Inch 8GB (Verizon Wireless)",B00GJ3MF9Q,10
ViewBook VB730 7-Inch Android 2.2 Wi-Fi/BT Tablet - Black,B004ULKSXO,10
ViewSonic ViewPad 7 7-Inch Android 2.2 Tablet - Black (Wifi & Unlocked 3G),B004ALMF6C,40
Viewsonic V7E_1WNA1US7_01 ViewPad 7e 7-Inch Android 2.3 Gingerbread Tablet - White,B005LG9A54,30
Visual Land Connect 9-Inch Tablet with 8GB Memory (Pink),B00BUUCNE0,30
Visual Land Prestige 10-Inch Tablet with 16GB Memory (Pink),B008PNWS9U,110
Visual Land Prestige 7-Inch Tablet with 8GB Memory (Black),B00CSKL5JA,20
Visual Land Prestige 7-Inch Tablet with 8GB Memory (White),B00CSKL5JA,46
Visual Land Prestige 7G 8GB with Google Play- Blue,B00CSKL5JA,10
Visual Land Prestige 7G 8GB with Google Play- Pink,B00CSKL5JA,10
Visual Land Prestige 7L - 7-Inch Tablet with 8GB Memory (Black),B00CSKL5JA,47
Visual Land Prestige 7L - 7-Inch Tablet with 8GB Memory (Orange),B00CSKL5JA,60
Visual Land Prestige 7L - 7inch Tablet with 8GB Memory (Royal Blue),B00CSKL5JA,67
"White 7 Inch GOOGLE Android AllWinner Tablet PC, A23 Dual Core, (8GB) Boxchip Cortex A8 1.2Ghz MID Capacitive Touch Screen G-Sensor WiFi, Camera, Skype Video Calling, NetFlix Movies, Flash Supported, By FastTouch(TM)",B00INJBT96,7
"WolVol (Pink) Kids Tablet 7 inch touch screen Android 4.1 with WIFI, Front & Back Camera (Children Special Edition)",B00FM8FIYS,16
"WolVol NEWEST MODEL (16 GB Android 4.2 - 1 GB RAM) Dual Core Processor, Dual Cameras, 7 inch Tablet with WIFI Capacitive Touch Screen (Accessories included) - BLACK",B00DTIIFSY,9
"Xperia Tablet Z, Android Jellybean, 10.1"", 16GB, Wi-Fi",B00DSAFC84,1
"ZEEPAD LATEST VERSION 7"" Android Tablet 4.2 Jellybean Capacitive Touch Screen A20 1GB RAM 8GB Hard Drive Dual Core with Dual Cam (7'' Dual Camera Dual-Core (A20), Bubblegum Pink)",B00ED56QQU,170
"ZTO Tablet PC - Multi-Touch Screen, Android 4.2 Jelly Bean Bluetooth, 1.8GHz quad-core Rockchip RK3188, 2GB RAM, 2048*1536, 4:3 high pixel density 320 dpi, HDMI, Wifi",B00GRWRUKI,9
"Zeepad 7'' Allwinnwer A13 Boxchip Cortex A8 Android 4.0, 4gb Capacity, 512 Mb Ram, Multiple Touch Capactive Screen, Wifi, Skype Video Calling, Netflix Movies with DUAL CAMERA (Pink)",B00CB1HS8S,790
"Zeepad9XN 9"" Multi-Touch Capacitive Touch Screen Tablet - 4GB",B009L7YN92,46
"Zeki 10.1"" Capacitive Multi-touch Tablet TB1082B",B008R0PCGM,15
"iRulu 7 inch Android Tablet PC, 4.2 Jelly Bean OS, Dual Core, Allwinner A23 CPU, Dual Cameras, 5 Point Capacitive Touch Screen, 8GB Storage,Pink Color",B00JB6F0PE,1
"iRulu 7"" lovely Capacitive Tablet PC Android 4.0 Jelly Bean for Birthday Gift to Kids Children Allwinner A13 1.2GHz 8GB Dual Camera,Blue",B00JB6F0PE,2
tyPillow Microsuede Pillow for iPad 2,B005ANCRX0,6
