Product,ProductID,Counts
"Apple MacBook White- 2.1GHz Intel Core 2 Duo, 4GB DDR2 , 250GB SATA HD, Combo Drive (DVD-ROM/CD-RW), Intel GMA X3100 graphics, Built-in iSight camera; mini-DVI output port with support for DVI, VGA, S-video, and composite video , 13.3"" (diagonal) glossy TFT, Built-in 10/100/1000BASE-T (Gigabit) Ethernet, AirPort Extreme Wi-Fi (based on IEEE 802.11n draft specification); built-in Bluetooth 2.0 + EDR (Enhanced Data Rate) module, Mac OS X v10.5 Leopard",B001BXQH8Y,3
"Apple Macbook 13"" (MB062LL/A) 2.16ghz 3gb Ram 500gb Hd Snow Leopard 10.6.8 Wireless",B0086OE5SA,14
"Apple Macbook Air Notebook - 1.8GHz Intel Core i7, 4GBb DDR3, 256GB Flash Storage, 11.6-inch LED, Intel Graphics 3000 256MB or 384MB, Facetime, OS X Lion",B007EZITDE,1
"Apple PowerBook G4 - PPC G4 1.67 GHz - RAM 512 MB - HDD 80 GB - DVD?RW - Mobility Radeon 9700 - Gigabit Ethernet - WLAN : 802.11b/g, Bluetooth - MacOS",B0007QU6RY,15
"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)",B0000DCYCR,10
"Apple PowerBook Laptop 17"" M9110LL/A (1.33-GHz PowerPC G4, 512 MB RAM, 80 GB Hard Drive, DVD-R/CD-RW Drive)",B0000D8DLH,15
"Apple iBook 12.1"" G4 (1.33 GHz, 512 MB RAM, 40 GB Hard Drive, Combo Drive, OS 10.4.11)",B000PQFUNG,10
"Apple iBook Laptop (600-MHz PowerPC G3, 128 MB RAM, 15 GB hard drive)",B00005RI8P,20
"Apple iBook Laptop, G4 iBook 1.33GHz Processor, 1GB, 40GB, 12.1"" 1024x768 Display, Combo Drive ,WiFi, 56K Modem ,10/100 Ethernet, Bluetooth, Mac OS X 10.4 (Tiger)",B001CGHH98,80
"Aspire AS1830-33U2G25ncc 11.6"" LED Notebook - Core i3 i3-330UM 1.20 GHz - Copper",B0052WFS1W,1
"Aspire V3-731-B9606G50Makk 17.3"" LED Notebook - Intel Pentium B960 2.20 GHz",B009JXJY2O,3
Asus - G750JW - Intel Quad-Core i7-4700HQ 2.40GHz - 8GB RAM - 1TB HDD - DVD±RW - NVIDIA GE Force GTX 765M with 2GB - Windows 8 64-bit - 17.3-inch (1920x1080),B00G2ORVMI,2
"Asus - X54L - 15.6"" Laptop - 2nd Intel i3-2330M 2.2GHz Processure - 4GB Memory - 500GB Hard Drive - Webcam - WiFi - Black",B006YIDBS0,10
"Asus 11.6"" Zenbook Laptop 4GB 128GB | UX21-ESL4",B006LMIRRE,2
Asus Eee Pc 900hd,B002J9SFHA,7
Asus F75A-WH31 17.3-Inch Laptop,B009D18EWS,2
"Asus G50Vt-X5-RF Notebook PC - Intel Core 2 Duo P7450 2.13GHz, 4GB DDR2, 320GB HDD, DVDRW, 15.6"", Vista Ultimate SP2",B0028FIQLK,10
Asus G72GX RBBX05  Notebook PC,B003OFFZ94,9
"Asus G74SX-BBK7 17.3"" Notebook (2.0GHz Intel Core i7-2630QM Processor, 8 GB RAM, 1 TB Hard Drive, Windows 7 Home Premium 64-bit)",B005T27T3K,5
Asus K53U-RBR5 15.6-Inch Laptop (Brown),B005QU0S8S,4
Asus K55A-DH71 15.6-Inch Laptop,B009F1E7EK,8
"Asus K55A-RHI5N13 Intel Core i5-3210M, 6GB, 750GB, SuperMulti DVDRW Wireless, 15.6"" HD, Webcam, Windows 8",B00BIQYR1I,5
"Asus Matte Deep Blue Square 14"" X401U-EBL4 Laptop PC with AMD E1 1200 Processor, 4GB, 320GB HD, Webcam and Windows 7 Home Premium",B008YGNS06,30
"Asus S400C - Ultrabook 14"" i3-3217u 1.8GHz Touch-Screen Laptop - 4GB Memory - 500GB Hard Drive - Black/Silver",B00DB8E2FM,2
Asus TAICHI 21 Black Notebook Computer,B00AYDQLII,1
"Asus UL50AT-X1 Core 2 Duo Processor, 500GB HDD, 15.6"" Notebook with Windows 7 Ho
me Premium - Black",B003DZCPL6,3
Asus UX31A-XB73 13.3-Inch Laptop,B00EUMZ92S,3
Asus VivoBook S500CA Intel Core i5-3317U 1.70GHz 8GB RAM 500GB HDD + 24GB SSD Webcam Windows 8 64-bit 15.6-inch TOUCHSCREEN,B00FPZA7TE,2
"Asus VivoBook X202E-DH51T 11.6"" Touchscreen LED Notebook Computer, Intel Core i5-3317U 1.7GHz, 4GB DDR3 RAM, 500GB HDD, Windows 8 Home Premium",B00BJPHBSY,2
Asus X102BA Touchscreen 10.1 Inch AMD A4-1200 1 GHZ 2GB RAM 320GB HDD Laptop,B00FAUGFTA,4
"Asus X200MA - 11.6-inch Touchscreen Laptop, Intel Celeron N2815 Processor 1.86 GHz, 4GB Memory, 500 GB HDD, Wireless, HDMI, Webcam, Windows 8",B00K2XOD8A,1
Asus X501A-SPD0503W Intel Pentium 2.4GHZ 15.6-Inch Laptop - 4GB Memory - 500GB Hard Drive - White,B00CVXJ6XG,10
"Asus X53E-SB31-BU 15.6"" Laptop notebook computer: Intel core i3-2310M,  4GB,   500GB,  Windows 7 home premium 64-bit  (BLUE)",B00ASN62KQ,2
"Asus X54C-BBK15 15.6"" Laptop - Intel® Pentium® B960 processor / 4GB DDR3 Memory / 320GB Hard Drive / Multiformat DVD±RW/CD-RW drive with double-layer support / Webcam / Windows 7 Home Premium Edition 64-bit / Black",B008YJ62H4,1
Asus X54C-RS01 laptop 320 GB Hrad drive with HDMI,B0083BRXLM,1
"Asus X550CA 15.6"" Laptop PC - Intel Core i3, 4GB DDR3, 500GB HD, DVD±RW/CD-RW, Webcam, Windows 8 64-bit (White)",B00IX6C7OU,2
"Asus X550CA-SI50304V 15.6"" Laptop PC - Intel Core i5 / 4GB DDR3L / 500GB HD / DVD±RW/CD-RW / Webcam & Microphone / Windows 8 64-bit",B00J6ZKFKU,2
"Asus X551MA-RCLN03 15.6"" Laptop PC",B00IC5M2L0,21
Asus X55C-DH31 15.6-Inch Laptop,B009MWV1RI,6
"Asus® U56E-RBL7 Laptop Computer With 15.6"" LED-Backlit Screen & 2nd Gen Intel® CoreTM i5-2410M Processor With Turbo Boost 2.0/ 8GB memory/ 750GB hard drive",B005HAU00S,10
Business Notebook 2510p-Intel Core 2 Duo U7500,B000UNNZCW,4
Chromebook 14-q049wm Celeron 2955U 1.4GH,B00G4TF1OG,7
Colorshifting Alienware M7700 D9t,B0014XEDJQ,8
"Compaq 15.6"" Cq56-109wm Laptop Pc with Intel Celeron 900 Processor, 2gb Memory, 250gb Hard Drive, DVD R/w, Wifi & Windows 7 Home Premium",B004B4593Y,8
"Compaq CQ56-219WM Presario Laptop 15.6"" LED display / 2.20GHz Celeron Processor / 2GB DDR2 RAM / 250GB HDD / Lightscribe DVD±R/RW / 802.11 b/g/n Wifi / 6 Cell / Windows 7 Home Premium (64-bit)",B004LKG8YW,2
Compaq CQ57-439WM 16-Inch Presario Laptop PC (AMD Dual-Core E-300 Accelerated Processor and Windows 7 Home Premium),B007DXEOEU,10
Compaq Evo N610c Pentium 4 1.8GHz/512MHz/20GB Laptop,B005ERQ378,4
Compaq Presario C700T Notebook,B0018S4VVW,2
"Compaq Presario CQ50-210US 15.4-Inch Laptop (2.0 GHz AMD Athlon X2 QL-62 Dual-Core Processor, 2 GB RAM, 160 GB Hard Drive, DVD Drive, Vista Premium)",B001GCUW18,11
"Compaq Presario CQ56-115DX 15.6"" 2GB 250GB Laptop PC",B0048IFW9Y,31
Compaq Presario CQ62-410US 15.6-Inch Notebook,B004G5ZUFK,50
CyberpowerPC FANGBOOK EVO HFX7-500 17.3-Inch Laptop,B00EZ8BKWA,1
CybertronPC Boss NB3172A 17.3-Inch Laptop,B009SJXYIY,1
DELL LATITUDE D600 1.6GHZ 1024MB 40GB CDRW/DVD WIFI XP PRO LAPTOP,B000RE6PB2,20
"DELL Latitude D531 Laptop with 2.0GHz CPU, 2GB RAM, 80GB Hard Drive, DVD/CDRW Optical Drive, Built-In Wifi, and Windows Vista Business",B004YWEL9Q,23
Dell - Inspiron 15Z-5523 Ultrabook (Moon Silver) - Intel i7-3537U 2.00GHz - 8GB RAM - 500GB HDD + 32GB MSATA SSD - DVDRW - 15.6-inch Touchscreen,B00CEHHTSS,2
"Dell - Inspiron Laptop 1440 Obsidian Black with Intel Pentium 2.2GHz, 14"" display, 8GB Memory, 320GB HD, DVD±RW/CD-RW drive, Windows 7 Home Premium",B003RE0ZWE,2
"Dell 13.3"" XPS Laptop 4GB 128GB | 13-925SLV",B00AEFPQK0,4
"Dell 15.6"" Latitude Laptop 4GB 500GB - E5530",B00BZ0VV1Q,4
Dell Computer XPS 13 XPS13ULT-4286sLV 13.3-Inch Ultrabook,B00FEE7B4A,2
Dell Computer XPS 15 XPS15-6842sLV 15.6-Inch Laptop,B00FZJF7K4,3
Dell D620 Laptop Duo Core with Windows XP,B001U5617K,166
"Dell D630 Core 2 Duo @ 2.0GHz Laptop Notebook 4GB. 120GB. DVD±RW, Bluetooth, WiFi",B003B9AHJ6,20
Dell E6400 Core 2 Duo 2.2GHz- 4GB Memory- 160GB HD- WiFi- Windows 7 Home,B00J35447I,1
Dell I1545-3232OBK Pentium Dual-Core T4500 2.3GHz 2GB 250GB DVD±RW 16-Inch Windows 7 Home Premium,B003V5QRIK,8
Dell I15RV-1428BLK Laptop Computer / 15.6-inch Display Screen / Intel® Pentium® 2117U Dual-core 1.8GHz Processor / 4GB DDR3 SDRAM / 500GB Hard Drive / Double-layer DVD±RW/CD-RW / Webcam / USB 3.0 / HDMI / Bluetooth / 4-cell Battery / Windows 8 / Black,B00BVNYH2M,3
Dell I7537T-4340SLV 15.6 1080P Touch Screen 1.8GHz Intel i7-4500U 8GB 1TB W8-64,B00HEEN66A,7
Dell Inspiron 11.6-Inch Touchscreen Laptop (i3137-5003sLV),B00I7PAXVG,21
Dell Inspiron 13z i13Z-3636sLV 13.3-Inch Laptop (Moon Silver),B00ANKN04A,29
Dell Inspiron 14.1-Inch Touchscreen Ultrabook (i14RMT-7222sLV),B00KH7NNAU,1
Dell Inspiron 14.1-Inch Touchscreen Ultrabook (i14RMT-7501sLV),B00HRO32J8,10
Dell Inspiron 14R i14RMT-7475sLV 14-Inch Touchscreen Laptop (Moon Silver),B00CRGJJJS,5
Dell Inspiron 14R i14RMT-7500sLV 14-Inch Touchscreen Laptop (Moon Silver),B00F3ZNZBI,5
Dell Inspiron 14z i14z-2203sLV 14.0-Inch Ultrabook (Moon Silver),B00ANKN1C6,17
Dell Inspiron 15 (1545) 15.6-Inch Laptop Notebook (Jet Black),B002649N24,7
Dell Inspiron 15 (3521) i15RV-1382BLK 15.6-Inch Laptop (Black Matte with Textured Finish),B00D9KP6VQ,10
Dell Inspiron 15 I15-156B 15.6-Inch Notebook PC - Pacific Blue,B001R95IDM,13
"Dell Inspiron 15 Laptop I15N-2657OBK / Intel® CoreTM i3-2350M Processor / 15.6"" Display / 4GB Memory / 500GB Hard Drive - Black",B006P1JK4U,1
Dell Inspiron 15 Notebook (Inspiron N5030) 3D Black / 4GB DDR3 / 500GB HD / Webcam / Windows 7,B004WAAJ7I,1
Dell Inspiron 15 Ultrabook 7000 Series,B00HAMZVD2,7
Dell Inspiron 15 i15RM-4146SLV 15.6-Inch Laptop (Moon Silver),B00AM7MNGK,10
Dell Inspiron 15 i15RM-5123SLV 15.6-Inch Laptop (Moon Silver),B00AM7MMBG,5
Dell Inspiron 15 i15RV-3767BLK 15.6-Inch Laptop (Black),B00F3ZO72Y,4
Dell Inspiron 15 i15RVT-13287BLK 15.6-Inch Touchscreen Laptop (Black),B00F3ZO3XC,14
Dell Inspiron 15 i15RVT-3762BLK 15.6-Inch Touchscreen Laptop (Black),B00F4MEKTQ,28
Dell Inspiron 15.4-Inch I1521W81 Laptop PC AMD Turion 64 X2 Dual-Core Mobile Technology Vista Home Premium,B009XGFCUU,4
Dell Inspiron 15.6-Inch Laptop (i15RM-7565sLV),B00HRLSQTC,10
Dell Inspiron 15.6-Inch Laptop (i15RV-1909BLK),B00HRLSSF4,16
Dell Inspiron 15.6-Inch Touchscreen Laptop (i15RVT-13333BLK),B00HRO38KQ,6
Dell Inspiron 15.6-Inch Touchscreen Laptop (i15RVT-3809BLK),B00HRO386A,20
"Dell Inspiron 1545 15.6-Inch Laptop (Cherry Red), 2.2GHz Intel Pentium Dual Core T4400 CPU; 4GB System Memory; 320GB Hard Drive; DVD/CD±R/RW Optical Drive; Windows 7 Home Premium Operating System (64-bit); 6-cell Battery; High Definition Audio 2.0; 10/100 Ethernet; Wireless 802.11 b/g Card",B003LNDMT4,1
"Dell Inspiron 15N 15.6"" Laptop (2.3GHz i3-2350M CPU, 4GB Memory, 500GB Hard Drive, Webcam, Windows 8) - Black I15N-2364BK Notebook",B00AFO3L4I,3
"Dell Inspiron 15R 15.6"" Notebook with 2.26GHz Intel Core i3-350M Processor, 4GB RAM, 500GB Hard Drive, Windows 7 Home Premium, Mars Black",B003ZX4GD6,3
Dell Inspiron 15R Special Edition Laptop Computer - 15.6-in Full HD (1080p) LED Display - 3rd Gen Intel Core i7-3632QM Processor - 8GB DDR3 Memory - 1TB Hard Drive - 2GB AMD Radeon HD 7730M Discrete Graphics - 8X Dual Layer DVD+/-R Drive - Backlit Keyboard - 6-cell Li Ion Battery - Windows 7 Home Premium,B00G00F4GO,9
Dell Inspiron 15R i15RM-1465sLV 15.6-Inch Laptop (Moon Silver),B00F4MEILQ,3
Dell Inspiron 15R i15RM-5098sLV 15.6-Inch Laptop (Moon Silver),B00CRGJIFS,12
Dell Inspiron 15R i15RM-5125sLV 15.6-Inch Laptop (Moon Silver),B00F4MEI4S,10
Dell Inspiron 15R i15RMT-14878sLV 15.6-Inch Touchscreen Laptop (Moon Silver),B00F3ZNWXO,3
Dell Inspiron 15R i15RMT-7564sLV 15.6-Inch Touchscreen Laptop (Moon Silver),B00F3ZNTX2,9
"Dell Inspiron 15R i15RN 5297BK 15-Inch Laptop i7 2670QM 6GB RAM, 750GB HHD, Nvidia GeForceGT 525M 1GB (Diamond Black)",B0089PHR2M,7
"Dell Inspiron 15R-N5110 Intel Core i5-2430M 2.4GHz 6GB 640GB DVD+/-RW 15.6"" Win7 (Black)",B008H755KI,2
Dell Inspiron 15z i15z-1400sLV 15.6-Inch Ultrabook (Moon Silver),B00ARDLWHK,2
Dell Inspiron 17 (3721) i17RV-5545BLK 17.3-Inch Laptop (Black Matte with Textured Finish),B00D9KP760,24
Dell Inspiron 17 i17RM-2258sLV 17.3-Inch Laptop (Moon Silver),B00AM7MNHO,2
Dell Inspiron 17 i17RM-2419sLV 17.3-Inch Laptop (Moon Silver),B00AM7MNII,37
"Dell Inspiron 17 i17RM-2742sLV 17.3-Inch Laptop - 3rd generation Intel Core i7-3537U 2.0GHz, 8GB DDR3, 1TB HDD, DVDRW, 2GB AMD Radeon HD 8730M, Windows 8 64-bit(Moon Silver)",B00AM7MOS2,10
Dell Inspiron 17 i17RM-2903sLV 17.3-Inch Laptop (Moon Silver),B00AM7MOSM,20
Dell Inspiron 17 i17RV-5454BLK 17.3-Inch Laptop (Black),B00F3ZNZMC,3
Dell Inspiron 17 i17RV-8273BLK 17.3-Inch Laptop (Black),B00F4MEJP6,18
"Dell Inspiron 17R Laptop Intel Core i5-3337U 1.8GHz / 8GB / 1TB / 17.3"" (1600x900) / DVD-RW / Bluetooth/ Windows 8 ---Purple",B00B97Q368,9
Dell Inspiron 17R i17RM-5162sLV 17.3-Inch Laptop (Moon Silver),B00F3ZNR1Q,8
Dell Inspiron 17R i17RM-8355sLV 17.3-Inch Laptop (Moon Silver),B00CRGJFT2,10
"Dell Inspiron 3520 16-Inch Laptop (2nd Gen Intel Core Processor, 500GB Hard Drive, Windows 8 64-bit)",B009ZJ5ZC0,10
"Dell Inspiron E1505 15-Inch Laptop (1.67 GHz T2300 Intel Core Duo Processor, 2GB RAM, 60GB Hard Drive, 8X DVD+/-RW Drive, 802.11b/g WiFi, Windows XP Media Center)",B002P3C8QY,1
"Dell Inspiron E1505 15.4-Inch Laptop (2.0 GHz T7200 Intel Core 2 Duo Processor, 2GB RAM, 80GB Hard Drive, ATI Mobility Radeon X1400 Video Card,8X DVD+/-RW Drive, 802.11b/g WiFi, Windows XP Media Center)",B002P3EATW,10
"Dell Inspiron M501R Phenom II X3 N850 2.2GHz Triple-Core Porcessor 4GB 500GB DVD±RW 15.6"" Windows 7 Home Premium with Webcam & 6-Cell (Black)",B0045QML7U,1
Dell Inspiron M5030 Laptop Computer 3D Black,B004MN6UFA,1
Dell Inspiron Special Edition i15Rse 15-Inch Laptop - Intel Core i7-3632QM / 8GB DDR3 Memory / 750GB Hard Drive / 2GB AMD Radeon HD 7730M / 1920 x 1080 1080p / Stealth Black Anodized Aluminum,B00C30MUFI,2
"Dell Inspiron Ultrabook 11.6"" Touch-screen Laptop I3135-3750slv - Silver",B00HTT9LCS,4
Dell Inspiron i14RM-7500sLV 14-Inch Touch Screen Laptop (Moon Silver),B00CQUGAPG,10
Dell Inspiron i14RN-1593BK 14-Inch Laptop (Diamond Black),B006LX2K3K,14
"Dell Inspiron i14Z-1424BK 14-Inch Laptop (Intel Core i3-2350M 2.3GHz, 4GB DDR3, 500GB 5400 RPM, Windows 7 Home Premium 64-Bit)",B006LX2IWS,10
"Dell Inspiron i15-2255BK 16-Inch Laptop (2.4 GHz Intel i3 2370M Processor, 4GB DDR3 SDRAM, 500GB Hard Drive, Windows 7)",B00DA2TMY0,5
Dell Inspiron i1564-8634OBK 1564 15.6-Inch Laptop (Obsidian Black),B0030T17GE,13
Dell Inspiron i15N-2548BK 15-Inch Laptop (Black),B0081ZDWQ0,52
Dell Inspiron i15N-2728BK 15.6-Inch Laptop (Black),B0081ZDWZQ,41
Dell Inspiron i15R-1316BLU 15-Inch Laptop,B009FX7BDW,4
Dell Inspiron i15R-2105sLV 15-Inch Laptop (Silver),B0081YPVHE,27
Dell Inspiron i15R-2369sLV 15-Inch Laptop,B009LTUB5A,20
Dell Inspiron i15R-2646MRB 15.6-Inch Laptop (Mars Black),B0044XU34W,11
"Dell Inspiron i15RV-10000BLK 15.6-Inch Laptop (1.8 GHz Intel i5 3337U Processor, 4 GB Ram, 500 GB Hard Drive, Windows 8) Black Matte with Textured Finish",B00AM7MM84,83
Dell Inspiron i15RV-3763BLK 15.6-Inch Laptop,B00CRGJJIO,23
"Dell Inspiron i15RVT-6143BLK 15.6"" TouchScreen Laptop PC - Intel Core i3 / 4GB DDR3 / 500GB HD / Windows 8 (Black Matte with Textured Finish)",B00GMWK71M,4
"Dell Inspiron i15Rse-4267ALU special edition 16-Inch laptop (2.2 GHz Intel Core i7 processor, 8 GB Memory, 750 GB HDD, Windows 8)",B00B5REQW0,1
Dell Inspiron i17R-6121DBK 17.3-Inch Laptop (Diamond Black),B004XZMBEG,10
Dell Inspiron i17RN-2929BK 17-Inch Laptop (Diamond Black),B006LX2MPG,13
"Dell Inspiron i17RN-5295BK 17.3"" Laptop | 2nd Generation Intel® CoreTM i5-2450M Processor , 8GB DDR3, 750GB HD, Bluetooth , HDMI, WebCam, Windows® 7 Home Premium (64-Bit)",B0079M385G,2
Dell Inspiron i5535-2684sLV 15.6-Inch Laptop (AMD A10-5745M),B00HU1JQ6G,5
Dell Latitude 100-L laptop,B000HHYISQ,4
Dell Latitude 6430U 469-3885 14 LED Ultrabook Intel Core i5-3427U 1.80 GHz 8GB DDR3 256GB SSD Intel HD Graphics 4000 Windows 7 Professional,B00B0ROLWA,7
Dell Latitude ATG D630 14.1-Inch Notebook,B00CGE3IT8,30
Dell Latitude C640 1.8/1GB Ram/40GB HDD/CDRW/DVD/WIFI/XP,B000FFS4P8,5
"Dell Latitude CP M233XT Notebook (233-MHz Pentium MMX, 64 MB RAM, 4.1 GB hard drive)",B00005UPHF,1
Dell Latitude D505 Business Intel Celeron M/1.40GHz/40GB/512MB/CDRW/DVD/Wifi,B004WKY62C,10
"Dell Latitude D510 Laptop, 1.7 GHZ CPU, CD Burner, DVD Player, 1GB RAM, 60GB HDD, Wireless LAN, Bluetooth",B004WKWZMU,20
"Dell Latitude D530 15.1"" Laptop (Intel Core 2 Duo 2.0Ghz, 120GB Hard Drive, 2048Mb RAM, DVD/CDRW Drive, XP Profesional)",B00405OK3O,6
"Dell Latitude D600 14.1-Inch Laptop - 512MB RAM, 30GB Hard Drive",B000V2LZOW,80
Dell Latitude D600 Pentium M 1.4GHz 30GB 512MB CDRW XP Pro WI-FI,B001GZPOEU,3
"Dell Latitude D610 14"" Laptop (2.00GHz Centrino Processor, 1 GB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)",B001EHAWVU,56
Dell Latitude D610 14.1-inch 1.73GHz Laptop,B002TOKT74,50
"Dell Latitude D610 1730MHz 1024MB 40GB CDRW/DVD 14.1"" Notebook (1.73GHz Pentium M 740 1GB RAM 40GB HDD DVD/CD-RW Combo XP Pro)",B0015D8OPO,6
Dell Latitude D610 Laptop + Windows XP (Microsoft Authorized Refurb; New COA and disc included!),B002DQLCWO,10
Dell Latitude D620-1.66 Laptop Wireless Computer,B002TOKT7O,38
"Dell Latitude D630 14.1"" Laptop (2.0 GHz Intel Core 2 Duo Processor, 2 GB RAM, 80 GB Hard Drive, DVD Player, Windows XP Professional)",B003PFN78O,20
Dell Latitude D630 14.1-Inch Notebook PC - Silver,B004KZJ0UM,133
"Dell Latitude D820 Dual Core 15.4"" Laptop",B004ZZTHLE,2
"Dell Latitude D830 Core 2 Duo 16-Inch laptop, (2.2Ghz processor, 2GB RAM, 120GB Hard Drive, windows os)",B001P9CZ9O,43
"Dell Latitude E5410 Notebook - Core i5 i5-520M 2.40 GHz - 14.1"" - Silver 4 GB DDR3 SDRAM - 320 GB HDD - DVD-Writer - Gigabit Ethernet, Wi-Fi, Bluetooth - Windows 7 Professional",B003ULV9XI,3
"Dell Latitude E5420 14"" LED Notebook - Core i5 i5-2520M 2.50 GHz",B004Y3PYK0,1
"Dell Latitude E5430 14"" LED Notebook - Intel Core i5 i5-3210M 2.50 GHz",B008V6TOG6,5
"Dell Latitude E5520 15.6"" LED Notebook - Core i5 i5-2520M 2.50 GHz",B00503H57I,2
Dell Latitude E6400 INTEL Core 2 Duo 2400 MHz 80Gig Serial ATA HDD 2048mb DDR2 DVD ROM Wireless WI-FI 14 WideScreen LCD Genuine Windows 7 Professional 32 Bit Laptop Notebook Computer Professionally Refurbished by a Microsoft Authorized Refurbisher,B00AN7NCQY,2
"Dell Latitude E6400 INTEL Core 2 Duo 2400 MHz 80Gig Serial ATA HDD 2048mb DDR2 DVD ROM Wireless WI-FI 14.0"" WideScreen LCD Genuine Windows 7 Home Premium 32 Bit Laptop Notebook Computer",B00AN7N8W2,1
Dell Latitude E6400 Laptop,B001GN5OLK,33
Dell Latitude E6430 Premier Laptop PC - Intel i5 3230M/2.60GHz-3M/4GB/320GB/DVDRW/WIN7 PRO,B00D3YEO5C,2
"Dell Latitude E6500 INTEL Core 2 Duo 80Gig Serial ATA HDD 2048mb DDR2 DVD ROM Wireless WI-FI 15.0"" WideScreen LCD Genuine Windows 7 Professional 32 Bit Laptop Notebook Computer",B00A2O0PHM,2
"Dell Latitude E6510 Notebook - Core i5 i5-520M 2.40 GHz - 15.6"" - Silver 2 GB DDR3 SDRAM - 320 GB HDD - DVD-Writer - Gigabit Ethernet, Wi-Fi, Bluetooth - Windows 7 Professional",B003V8SE4W,2
"Dell Latitude E6520 15.6"" LED Notebook - Intel Core i5 i5-2520M 2.50 GHz (469-0250)",B004YFEUH6,1
Dell Latitude E6520 15.6' LED Notebook - Intel Core i7 i7-2620M 2.70 GHz. LATI E6520 I7-2620M 4GB 320GB DVDRW 15.6IN WL BT W7P 64BIT 9CELL NOTEBK. 1366 x 768 WXGA Display - 4 GB RAM - 320 GB HDD - DVD-Writer - Intel GMA HD 3000 Graphics Card - Bluetooth - Webcam - Genuine Windows 7 Professional - HDMI,B00666TA0S,2
"Dell Mars Black 15.6"" Laptop PC with Intel Core i5-480M Processor, 6GB RAM, 640GB Hard Drive, Windows 7 Home Premium",B004TD0SS8,1
"Dell Studio 15.6"" 6GB 640GB Laptop Black | S1558-10459",B004BFROA4,10
Dell Studio 1555 15.6-Inch Black Laptop,B002PY7OSA,30
"Dell Vostro V3550 15.6"" LED Notebook - Core i5 i5-2410M 2.30 GHz - Metallic Silver",B004YA4OLI,5
Dell XPS 11 XPS11-9231CFB 11.6-Inch Convertible 2 in 1 Touchscreen Laptop,B00FEE7B86,5
Dell XPS 12 12.5-Inch Convertible 2-in-1 Touchscreen Ultrabook /i5-3437U/4 GB RAM/256 GB SSD,B00JD1R1CC,8
Dell XPS 12 XPSU12-5327CRBFB 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (Carbon Fiber),B00F3ZNQXU,46
Dell XPS 13 XPS13R2-1150sLV 13.3-Inch Ultrabook (Silver Anodized Aluminum),B00ARDLWGQ,11
Dell XPS 14 XPS14-1909sLV 14-Inch Ultrabook (Silver Anodized Aluminum) 2013 Model,B00ANG3T1S,10
Dell XPS 14 XPS14-2045sLV 14-Inch Ultrabook (Silver Anodized Aluminum),B00ANG3T2C,2
Dell XPS 15 XPS15-1132sLV 15.6-Inch Laptop (Matte Stealth Black),B00ANG3UMQ,10
"Dell XPS 17 Laptop, i7-2630QM, 8GB DDR3 Memory, 17.3in FHD WLED AG (1920x1080) Screen, NVIDIA GeForce GT 555M 3GB graphics with Optimus, 1TB 7200 RPM Hard Drive, Tray Load Blu-ray Disc BD-Combo, Windows 7 Home Premium, 1 Year Limited Warranty",B0052F35I2,10
Dell XPS 469-4078 12.5 Convertible Multi-touch Screen Ultrabook/Tablet Intel Core i7-3537U 2GHz 8GB DDR3 256GB SSD Intel HD Graphics 4000 Windows 8,B00DPOE2J8,2
Dell XPS M1210 Core-2-Duo T5600 (1.83ghz) 2GB 100Gb Dvd+/-rw,B0011G60HY,2
Dell XPS M1330 Laptop - (Crimson Red),B001ATK8A2,10
Dell XPS XPS14-9092sLV 14-Inch Ultrabook (Silver),B0081YPXOA,1
Dell XPS XPS15-7363sLV 15.6-Inch Laptop,B00D6HBVFC,7
"EliteBook 2540p 12.1 Inch LED, Core i7 2.13GHz, 8 GB RAM, 120 GB HDD, DVD-Writer, 64-bit Windows 7 Pro Laptop",B004IBR0CI,1
"EliteBook 8770w C6Y81UT 17.3"" LED Notebook - Intel - Core i7 i7-3630QM 2.4GHz - Gunmetal",B009PHVQ4I,1
"Envy TouchSmart m7-j010dx E0K83UAR 17.3"" LED Intel Core i7 i7-4700MQ 2.40GHz 8GB RAM 1TB Silver Notebook - Refurbished",B00FC5MAHE,1
"Fujitsu LIFEBOOK LH531 14"" Notebook - Intel Core i5 i5-2450M 2.50 GHz (FPCR46271)",B007BPNFK4,4
"Fujitsu LIFEBOOK S752 - 14"" - Core i5 3210M",B008DWINO2,2
Gateway 15.6 in. Celeron 320GB HDD Notebook,B00B76ZRH2,4
"Gateway 15.6"" Laptop 3GB 320GB | NE56R10u",B008FPIJSM,17
"Gateway 15.6"" Laptop 4GB 500GB | NV56R14u",B00BXLOQRS,6
"Gateway 15.6"" Laptop 6GB 750GB | NV52L23u",B00BJQ86H8,15
"Gateway 17.3"" Laptop 6GB 750GB | Nv76r38u",B00D02AQGI,1
"Gateway 17.3"" Laptop 8GB 1TB | NE72214u",B00ICZOZYM,6
Gateway Laptop Nv55c56u,B006NG6DEM,2
Gateway M305crv Pentium 4 or Celeron Black Laptop,B000A36J7A,10
Gateway MT6840 15.4-inch Widscreen Notebook Computer PC,B000SRTOHU,7
